kind,file,line,name,verdict,reason,flag,fire_route,in_param_manifest
decl,src/composing/analysis/joint/jointprimitives.h,183,t1OutcomeParent,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/jointprimitives.h,184,t3EntryParent,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/jointprimitives.h,185,appliedRelParent,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/jointprimitives.h,188,relationCell,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/jointrender.h,51,jointOursQuality,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/jointrender.h,56,jointChordSymbol,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/jointrender.h,63,jointRenderRn,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/jointtables.h,81,load,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/jointtables.h,87,loadEmbedded,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/jointweights.h,53,get,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/jointweights.h,58,identityWeights,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/jointweights.h,64,selectedWeights,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/labelclass.h,45,LabelClass,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/labelclass.h,56,key,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/labelclass.h,60,inversionFree,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/labelclass.h,64,family,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/labelclass.h,79,isSeventhQuality,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
decl,src/composing/analysis/joint/labelclass.h,84,classFromKey,SURVIVES,declaration of the surviving joint module (public/struct surface),,n/a:structural (route-A:tests exercises the reader),no
branch,src/composing/analysis/joint/jointadapter.cpp,40,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,62,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,76,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,78,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,88,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,115,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,120,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,126,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,140,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,147,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,153,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,168,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,173,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,189,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,192,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,197,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,210,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,217,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,222,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,232,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,236,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,240,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,243,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,247,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,252,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,253,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,261,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,273,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,276,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,277,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,279,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,284,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,285,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,287,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,291,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,297,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,303,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,319,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,327,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,332,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,336,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,336,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,337,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,340,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,344,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,346,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,357,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointadapter.cpp,366,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
